"name"	"ID"	"CntrUS_vs_CntrStim_p.val"	"FarnStim_vs_CntrStim_p.val"	"FarnStim_vs_CntrUS_p.val"	"FarnStim_vs_GeraStim_p.val"	"FarnStim_vs_GeraUS_p.val"	"FarnUS_vs_CntrStim_p.val"	"FarnUS_vs_CntrUS_p.val"	"FarnUS_vs_FarnStim_p.val"	"FarnUS_vs_GeraStim_p.val"	"FarnUS_vs_GeraUS_p.val"	"GeraStim_vs_CntrStim_p.val"	"GeraStim_vs_CntrUS_p.val"	"GeraUS_vs_CntrStim_p.val"	"GeraUS_vs_CntrUS_p.val"	"GeraUS_vs_GeraStim_p.val"	"CntrUS_vs_CntrStim_p.adj"	"FarnStim_vs_CntrStim_p.adj"	"FarnStim_vs_CntrUS_p.adj"	"FarnStim_vs_GeraStim_p.adj"	"FarnStim_vs_GeraUS_p.adj"	"FarnUS_vs_CntrStim_p.adj"	"FarnUS_vs_CntrUS_p.adj"	"FarnUS_vs_FarnStim_p.adj"	"FarnUS_vs_GeraStim_p.adj"	"FarnUS_vs_GeraUS_p.adj"	"GeraStim_vs_CntrStim_p.adj"	"GeraStim_vs_CntrUS_p.adj"	"GeraUS_vs_CntrStim_p.adj"	"GeraUS_vs_CntrUS_p.adj"	"GeraUS_vs_GeraStim_p.adj"	"CntrUS_vs_CntrStim_significant"	"FarnStim_vs_CntrStim_significant"	"FarnStim_vs_CntrUS_significant"	"FarnStim_vs_GeraStim_significant"	"FarnStim_vs_GeraUS_significant"	"FarnUS_vs_CntrStim_significant"	"FarnUS_vs_CntrUS_significant"	"FarnUS_vs_FarnStim_significant"	"FarnUS_vs_GeraStim_significant"	"FarnUS_vs_GeraUS_significant"	"GeraStim_vs_CntrStim_significant"	"GeraStim_vs_CntrUS_significant"	"GeraUS_vs_CntrStim_significant"	"GeraUS_vs_CntrUS_significant"	"GeraUS_vs_GeraStim_significant"	"significant"	"CntrUS_vs_CntrStim_ratio"	"FarnStim_vs_CntrStim_ratio"	"FarnStim_vs_CntrUS_ratio"	"FarnStim_vs_GeraStim_ratio"	"FarnStim_vs_GeraUS_ratio"	"FarnUS_vs_CntrStim_ratio"	"FarnUS_vs_CntrUS_ratio"	"FarnUS_vs_FarnStim_ratio"	"FarnUS_vs_GeraStim_ratio"	"FarnUS_vs_GeraUS_ratio"	"GeraStim_vs_CntrStim_ratio"	"GeraStim_vs_CntrUS_ratio"	"GeraUS_vs_CntrStim_ratio"	"GeraUS_vs_CntrUS_ratio"	"GeraUS_vs_GeraStim_ratio"	"CntrStim_centered"	"CntrUS_centered"	"FarnStim_centered"	"FarnUS_centered"	"GeraStim_centered"	"GeraUS_centered"
"ABHD12"	"Q8N2K0"	0.400566042691628	3.77462284354013e-07	3.28553540357766e-06	0.759226690455232	0.539225694746816	8.78625550190595e-06	8.25598584055668e-05	0.228056821736614	0.134651188890915	0.0747708851371301	1.75781523802523e-07	1.48697372724863e-06	8.2282281485957e-08	6.74754229055262e-07	0.757168324364255	0.882	0.00962	0.108	0.944	0.924	0.262	0.0664	0.831	0.918	0.933	0.492	0.491	0.581	0.607	0.912	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.172	1.36	1.19	-0.0622	-0.125	1.11	0.938	-0.248	-0.31	-0.373	1.42	1.25	1.48	1.31	0.0628	-0.924	-0.752	0.434	0.186	0.496	0.559
"ABHD16A"	"O95870"	0.579557141460159	6.81564449515656e-07	1.69491423627225e-07	0.154216203616181	0.79255061500396	4.29529833054591e-07	1.08138703242655e-07	0.855033413146948	0.210766925316614	0.935907870489191	1.94198596841264e-08	5.36328880407124e-09	3.50991103458847e-07	8.88564676045305e-08	0.240210584257496	0.9	0.0143	0.028	0.913	0.932	0.114	0.00033	0.917	0.924	0.964	0.356	0.24	0.649	0.483	0.84	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.225	2.61	2.84	-0.589	-0.107	2.69	2.91	0.074	-0.515	-0.0326	3.2	3.43	2.72	2.95	-0.482	-1.83	-2.06	0.781	0.855	1.37	0.887
"ACAA1"	"P09110"	0.308060342065273	1.37149858597696e-13	7.85175059428966e-13	0.00782063322822633	0.00771355630136135	1.39969969697334e-12	9.2500761134176e-12	0.182120286766065	0.142446060790526	0.140993109936251	2.27183635273782e-11	1.79547563935563e-10	2.29722371228757e-11	1.81685203640163e-10	0.995441907904488	0.868	1.72e-11	3.73e-07	0.83	0.824	3.45e-05	8.96e-11	0.811	0.919	0.942	0.088	0.114	0.184	0.137	0.925	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.296	3.99	3.7	0.82	0.821	3.6	3.31	-0.39	0.43	0.432	3.17	2.88	3.17	2.88	-0.00164	-2.37	-2.08	1.62	1.23	0.801	0.799
"ACOT8"	"O14734"	0.118547247132666	9.50880297048811e-10	3.64966176100756e-08	0.109925945821916	0.0167160674432529	7.7971327934237e-08	4.42361128843905e-06	0.0643112763147541	0.783798668887742	0.536592572132651	4.0207906066119e-08	2.1686323849474e-06	3.60708078667094e-07	2.26034341384336e-05	0.374575061373892	0.807	4.34e-05	0.0119	0.906	0.847	0.0588	0.0102	0.698	0.943	0.958	0.402	0.512	0.65	0.765	0.872	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.332	1.92	1.59	0.34	0.526	1.52	1.19	-0.397	-0.0569	0.129	1.58	1.25	1.39	1.06	-0.186	-1.12	-0.791	0.794	0.397	0.454	0.269
"ACOX1"	"Q15067"	9.75072171936843e-07	7.93671091715593e-15	6.51715358638125e-10	0.147203835617966	0.342847513659925	3.44180363369772e-12	4.28660911519789e-06	0.000997261120014357	2.00306475045026e-05	0.0108620365691906	9.47595421456085e-16	3.10941675343031e-11	3.43060949788017e-14	5.4244177142497e-09	0.020886058533982	0.0116	4.87e-14	0.000717	0.912	0.916	8.61e-05	0.00997	0.175	0.642	0.901	7e-04	0.0699	0.0252	0.293	0.553	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	1.7	4.24	2.54	-0.399	0.258	3.25	1.55	-0.991	-1.39	-0.733	4.64	2.94	3.98	2.28	-0.657	-2.97	-1.27	1.27	0.281	1.67	1.01
"ADAM10"	"O14672"	0.585992193952381	1.74646910984782e-10	5.51421843405984e-10	6.25214565385609e-11	1.58446104227457e-12	7.8706648619755e-11	2.41842084874333e-10	0.697169957509759	1.37962147691991e-10	3.20341327745258e-12	1.26694519942279e-17	2.43714988719079e-17	1.39598848779486e-18	2.55064196548352e-18	0.0608737761520315	0.9	5.94e-06	0.000627	0.00298	0.00134	0.00132	6.29e-08	0.906	0.0519	0.00166	2.04e-05	1.82e-05	4.31e-05	1.14e-06	0.702	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0901	1.66	1.57	-1.74	-2.06	1.72	1.63	0.0643	-1.68	-2	3.4	3.31	3.72	3.63	0.32	-1.76	-1.67	-0.107	-0.0425	1.63	1.95
"AGK"	"Q53H12"	0.967518532922144	8.08560137107616e-07	8.96901378203187e-07	0.471981642498322	0.633389992675851	2.25399099262341e-05	2.51057337512241e-05	0.208163225794131	0.0537849915073486	0.0879333448142372	1.32483534885071e-07	1.46444932817778e-07	2.42783126472529e-07	2.68701176031324e-07	0.806637796346062	0.922	0.0159	0.0608	0.935	0.928	0.318	0.0329	0.823	0.903	0.936	0.475	0.381	0.633	0.554	0.915	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.00729	1.14	1.14	-0.129	-0.0856	0.915	0.908	-0.229	-0.358	-0.314	1.27	1.27	1.23	1.22	-0.0438	-0.762	-0.754	0.382	0.154	0.512	0.468
"ALDH1B1"	"P30837"	0.838488618857106	5.35500512069687e-13	7.6245486566667e-13	3.31336205710395e-08	4.95596128387956e-09	1.04874710766992e-11	1.54811843654355e-11	0.108819690114423	1.98057126301582e-06	2.49894684176351e-07	9.94947114215877e-06	1.70327837378233e-05	8.63306971124053e-05	0.000148305183714652	0.417510318433815	0.916	3.54e-10	3.6e-07	0.0795	0.0843	0.00026	2.78e-10	0.76	0.492	0.281	0.695	0.614	0.82	0.821	0.879	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0645	4.14	4.08	2.43	2.69	3.62	3.56	-0.52	1.91	2.17	1.71	1.65	1.46	1.39	-0.258	-1.83	-1.77	2.31	1.79	-0.12	-0.378
"ALDH9A1"	"P49189"	0.0165702947682568	1.02893096093817e-16	3.23064363249038e-15	2.44686746518622e-11	8.84451075633441e-12	5.43774559454751e-16	2.13668975499704e-14	0.212817511492699	3.17871161190365e-10	1.05881556754163e-10	2.16587974297585e-08	1.27743908219938e-05	7.71307651187391e-08	5.20288113530304e-05	0.596829770657079	0.621	4.87e-14	1.33e-11	0.00147	0.00391	2.61e-10	3.85e-14	0.825	0.0682	0.0138	0.363	0.601	0.578	0.792	0.9	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.668	4.97	4.3	2.9	3.04	4.64	3.97	-0.333	2.57	2.71	2.07	1.4	1.93	1.26	-0.14	-2.38	-1.71	2.59	2.26	-0.31	-0.449
"ALG1"	"Q9BT22"	0.142857736336195	2.01586844228681e-08	7.91485157687692e-07	0.00590868171158192	0.0113694015990581	5.57544597147454e-08	2.36595730965756e-06	0.670077691594154	0.00203401557535278	0.00403438732780477	3.3102067711413e-11	7.23628778215369e-10	5.67986472308008e-11	1.30774179859835e-09	0.785698779790912	0.82	0.000953	0.0577	0.819	0.836	0.0514	0.00609	0.904	0.833	0.879	0.0975	0.16	0.219	0.212	0.914	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.595	3.14	2.54	-1.18	-1.07	2.97	2.38	-0.17	-1.35	-1.24	4.32	3.73	4.21	3.62	-0.108	-2.54	-1.95	0.6	0.43	1.78	1.67
"APOL2"	"Q9BQE5"	0.293788764395902	1.74047166946738e-07	2.56168490605559e-06	0.600720514656751	0.0169142651850812	2.91252992264173e-09	3.39196636960013e-08	0.0917323336724934	0.0310269343658649	0.429640984363539	6.47538958840651e-07	1.00865999668494e-05	5.11729054392848e-10	5.32030047589331e-09	0.00482609191457977	0.865	0.00542	0.0976	0.94	0.848	0.0133	8.7e-05	0.741	0.894	0.955	0.567	0.59	0.308	0.292	0.34	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.203	1.34	1.14	0.1	-0.484	1.67	1.47	0.332	0.432	-0.152	1.24	1.04	1.82	1.62	0.585	-1.05	-0.843	0.294	0.626	0.193	0.778
"ARL6IP1"	"Q15041"	0.00145301984096791	1.03420551972678e-09	5.1117260685657e-06	1.82447404633908e-08	3.56748644202325e-09	1.16479645024877e-09	5.89444469556893e-06	0.956545903526595	1.60556250356562e-08	3.15587368346741e-09	1.04741914060639e-15	2.26729027963069e-13	3.98063412198807e-16	7.08262853760984e-14	0.480413883567981	0.34	4.76e-05	0.127	0.0624	0.0757	0.00818	0.0127	0.922	0.201	0.0654	0.000739	0.00964	0.00307	0.00587	0.887	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.939	2.45	1.51	-2.11	-2.3	2.43	1.49	-0.0145	-2.13	-2.31	4.56	3.62	4.75	3.81	0.189	-2.52	-1.58	-0.0731	-0.0876	2.04	2.23
"ARL6IP5"	"O75915"	0.0195380138068877	5.0120565312884e-10	1.45461489662101e-07	4.09768436887363e-08	1.8594465526999e-08	2.98331358467301e-09	1.12704126799177e-06	0.418017529273925	6.08201346522136e-09	2.86281525080127e-09	1.05497625969126e-15	4.05863903839171e-14	6.66909991510298e-16	2.41093062359297e-14	0.739404207370763	0.64	2.13e-05	0.0259	0.0861	0.127	0.0135	0.00331	0.876	0.163	0.0632	0.000742	0.00414	0.00403	0.00307	0.911	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.732	2.83	2.1	-2.25	-2.35	2.59	1.86	-0.242	-2.5	-2.59	5.08	4.35	5.18	4.45	0.0988	-2.74	-2	0.0942	-0.148	2.35	2.45
"ASF1A"	"Q9Y294"	0.623331426481839	6.67886995495587e-09	2.19794709383484e-09	6.30524323811129e-10	2.31888722377835e-10	2.70860037685537e-09	9.15196338733837e-10	0.690607198604742	2.70547204673686e-10	1.01934441389982e-10	0.292851400220553	0.569126318866253	0.133146728712276	0.301802306370599	0.637405240443021	0.903	0.000339	0.00174	0.0111	0.0239	0.0129	5.61e-07	0.906	0.065	0.0135	0.921	0.899	0.922	0.939	0.903	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.15	2.56	2.71	2.88	3.03	2.68	2.83	0.122	3	3.15	-0.325	-0.174	-0.469	-0.319	-0.144	-0.715	-0.865	1.84	1.96	-1.04	-1.18
"ASNS"	"P08243"	0.135232651497674	5.86488584129416e-06	1.20962266001527e-07	0.00114087921907363	0.491058964263374	0.0373830171139508	0.000934883200176526	0.00178864741788193	1.4613728548874e-07	0.00992086956438647	9.4529379526635e-10	3.97681248332593e-11	3.63708210392817e-05	6.80047810141992e-07	0.0001859997668786	0.817	0.0498	0.0235	0.742	0.923	0.804	0.212	0.224	0.327	0.899	0.218	0.0747	0.801	0.608	0.0783	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.232	0.854	1.09	-0.55	0.105	0.33	0.562	-0.524	-1.07	-0.419	1.4	1.64	0.749	0.981	-0.655	-0.517	-0.749	0.336	-0.187	0.887	0.231
"ATP11B"	"Q9Y2G3"	0.11072584401683	3.11641263685616e-11	9.14747828570451e-10	7.31527355135264e-14	4.17988663919294e-14	3.36134063631069e-12	7.81132625983063e-11	0.246457241908733	5.16770196856092e-13	2.84258112598498e-13	8.79033186944594e-20	4.62826978513408e-19	6.23605250894495e-20	3.21270590369379e-19	0.725992442191249	0.802	5.26e-07	0.000928	5.28e-06	6.76e-05	8.43e-05	8.2e-09	0.837	0.00295	0.000253	1.92e-08	1.64e-07	1.09e-06	6.72e-08	0.91	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.418	2.78	2.37	-3.65	-3.74	3.08	2.67	0.3	-3.35	-3.44	6.44	6.02	6.53	6.11	0.0896	-3.21	-2.79	-0.424	-0.124	3.23	3.32
"ATP1B3"	"P54709"	0.936220974054578	1.84644398396138e-08	2.22945298712944e-08	3.47724588680692e-10	1.09206871754641e-08	0.00070212353440831	0.000864746183935548	0.000310923012153013	1.56691263074482e-13	2.30792766926158e-12	5.25511049865309e-16	5.85794297470358e-16	4.69999935466089e-15	5.28546226818282e-15	0.128308854360892	0.921	0.000885	0.00878	0.0083	0.109	0.571	0.206	0.0969	0.00146	0.00134	0.000485	0.000307	0.0102	0.00121	0.785	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0113	1.12	1.11	-1.37	-1.15	0.537	0.526	-0.581	-1.95	-1.73	2.49	2.48	2.27	2.26	-0.219	-1.07	-1.06	0.0478	-0.533	1.42	1.2
"ATP2A2"	"P16615"	0.122052256280295	1.78444730260161e-07	4.18964748826504e-09	0.0163320040710071	0.0889987020917363	6.38500400017385e-05	1.01121724157192e-06	0.0301036257800094	4.90901429974858e-05	0.000402299989760098	5.06175709056179e-10	2.01919190878992e-11	2.87653204026295e-09	9.77309170505784e-11	0.429893123142297	0.809	0.00551	0.00279	0.855	0.889	0.382	0.00302	0.593	0.69	0.805	0.193	0.0616	0.39	0.116	0.88	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.248	1.09	1.34	-0.398	-0.274	0.738	0.986	-0.356	-0.754	-0.63	1.49	1.74	1.37	1.62	-0.124	-0.741	-0.989	0.353	-0.00244	0.751	0.627
"BAG6"	"P46379"	0.000755882858849766	2.46718288169028e-06	3.30174175529437e-10	3.29846717709444e-05	0.00598318094339897	7.97846834051136e-05	5.9984710086534e-09	0.19410200797781	1.04828719791409e-06	0.000200723611156922	2.96457053834101e-11	3.84444658072458e-14	1.92779322351666e-09	1.07891911565963e-12	0.0538335384628631	0.28	0.0312	0.000424	0.487	0.816	0.395	9.34e-06	0.817	0.446	0.775	0.0947	0.00402	0.366	0.0229	0.687	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.451	0.711	1.16	-0.593	-0.354	0.553	1	-0.158	-0.75	-0.512	1.3	1.76	1.06	1.52	-0.239	-0.53	-0.982	0.181	0.023	0.773	0.535
"BAK1"	"Q16611"	0.0665133111984742	1.07229576356895e-06	0.000156230755054723	0.0821174002086289	0.0357350305566093	4.30575602198416e-07	6.0129742378146e-05	0.719374123739651	0.160273901420876	0.0754066331537399	1.33537801283265e-08	1.40658403117812e-06	5.2766638802146e-09	5.0428185865281e-07	0.687443369340225	0.761	0.0189	0.348	0.899	0.868	0.114	0.0554	0.908	0.92	0.934	0.333	0.488	0.427	0.591	0.907	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1.4	4.63	3.23	-1.32	-1.62	4.89	3.49	0.265	-1.05	-1.35	5.95	4.55	6.24	4.84	0.297	-3.85	-2.45	0.775	1.04	2.09	2.39
"BAX"	"Q07812"	0.0304110803744131	6.81898061057355e-09	1.72935485440006e-06	2.45606592692462e-05	6.55889069086861e-08	2.04172612714905e-09	4.43206360351754e-07	0.594001535180828	0.000101452107439787	2.43642164744101e-07	3.02898023326451e-13	1.82624174817934e-11	7.61811317446751e-15	2.76757841606288e-13	0.0270252864150458	0.687	0.000346	0.0824	0.462	0.174	0.0111	0.00143	0.897	0.725	0.279	0.0171	0.0598	0.0127	0.0114	0.592	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	0.509	1.88	1.37	-1.14	-1.66	2	1.49	0.12	-1.02	-1.54	3.01	2.51	3.54	3.03	0.521	-1.82	-1.31	0.0538	0.174	1.19	1.71
"BROX"	"Q5VW32"	0.163637229797463	5.34055500177458e-11	1.03367322905234e-09	2.53679626946742e-06	0.000125808764518534	7.45473508280226e-14	8.07125330962411e-13	0.00102753552420841	4.33833797150599e-10	1.16956853647095e-08	7.05931748029307e-05	0.00288133346828984	1.44706670518988e-06	5.99982998864479e-05	0.146882066570822	0.83	1.15e-06	0.00102	0.28	0.638	1.03e-06	2.04e-13	0.177	0.0743	0.103	0.764	0.793	0.705	0.796	0.798	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.527	3.95	3.42	2.21	1.66	5.31	4.78	1.36	3.57	3.02	1.74	1.21	2.29	1.76	0.55	-2.3	-1.77	1.65	3.01	-0.563	-0.0127
"C18orf32"	"Q8TCD1"	0.0102771435810783	5.52293249556527e-18	1.565408191178e-16	0.682714245502902	0.363010895972304	2.19352986491838e-17	7.46621298789759e-16	0.247620278386313	0.122592989785863	0.0448191217143871	3.46567248560694e-18	9.25201412688978e-17	1.9659544979853e-18	4.88599773403585e-17	0.612578959986584	0.563	4.87e-14	8.42e-14	0.942	0.917	8.33e-14	3.85e-14	0.838	0.916	0.926	4.6e-06	6.77e-05	5.78e-05	3.35e-05	0.901	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.823	6.39	5.57	-0.123	-0.275	6.04	5.22	-0.352	-0.475	-0.627	6.52	5.69	6.67	5.85	0.152	-4.41	-3.58	1.99	1.63	2.11	2.26
"CAPZB"	"P47756"	0.141704710261932	3.88853252079144e-10	1.087049642242e-08	8.96637174886966e-08	6.99394517486287e-06	4.66300139539368e-12	8.52888144238642e-11	0.0328370350951562	5.40564564829887e-10	2.59008288051394e-08	0.0233143982634576	0.378741662684052	0.000324552276041543	0.014234994569142	0.0949313498518714	0.82	1.58e-05	0.0055	0.111	0.437	0.000116	9.69e-09	0.606	0.0786	0.136	0.887	0.892	0.846	0.905	0.754	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.192	1.24	1.05	0.932	0.712	1.52	1.33	0.286	1.22	0.998	0.306	0.114	0.526	0.334	0.22	-0.631	-0.439	0.607	0.893	-0.325	-0.105
"CCR7"	"P32248"	0.186135941655538	6.01555150866989e-08	1.73523947585805e-06	0.00392218928255901	0.000629901904533403	6.10695543368524e-07	2.00671931757773e-05	0.353207788750628	0.000352191562782048	5.30122281054294e-05	5.9135096147993e-11	9.81358313983437e-10	1.45668759384143e-11	2.14336743363272e-10	0.476970062286076	0.838	0.00239	0.0825	0.802	0.725	0.127	0.029	0.864	0.776	0.705	0.116	0.171	0.167	0.143	0.887	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.531	2.94	2.41	-1.24	-1.52	2.57	2.04	-0.37	-1.61	-1.89	4.18	3.65	4.46	3.93	0.282	-2.45	-1.91	0.492	0.122	1.73	2.01
"CCT2"	"P78371"	0.147130808875469	4.08648291573058e-08	1.36687784854797e-09	3.30653162272318e-05	1.339634904838e-06	7.75271554879075e-09	2.98462738676751e-10	0.481026002583829	5.11682735106237e-06	2.23961466489705e-07	0.0133674957151606	0.00031951702018373	0.167887224188187	0.00728835734085509	0.227058065729839	0.822	0.0017	0.00125	0.487	0.326	0.0212	9.13e-08	0.885	0.558	0.273	0.879	0.729	0.924	0.896	0.835	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	-0.158	0.812	0.971	0.531	0.662	0.888	1.05	0.0757	0.607	0.738	0.281	0.44	0.15	0.309	-0.131	-0.329	-0.487	0.483	0.559	-0.0477	-0.179
"CD38"	"P28907"	0.724842129897418	6.53303020143941e-10	3.08658618161416e-10	4.24840474228685e-05	0.000699396504049385	2.33048137908847e-08	1.02177098187716e-08	0.121921419801539	6.83231907703131e-07	1.06212268096338e-05	7.45722861422542e-14	4.24908901896957e-14	4.33244285204597e-13	2.38531004511942e-13	0.294472557574919	0.91	2.84e-05	0.000401	0.509	0.73	0.036	1.85e-05	0.772	0.417	0.596	0.00933	0.00424	0.0641	0.0108	0.855	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	-0.0834	2.23	2.31	-1.15	-0.903	1.85	1.94	-0.375	-1.53	-1.28	3.38	3.47	3.13	3.22	-0.251	-1.75	-1.84	0.477	0.102	1.63	1.38
"CD3D"	"P04234"	0.0023681678679233	2.22527994542658e-08	0.000109842178595625	1.13277478991203e-06	7.0904888040223e-13	4.11699459961052e-11	6.29969478002104e-08	0.00698259004469065	0.00227485174156804	1.75249758212464e-10	9.96332249005101e-14	3.98971854298793e-11	9.9173255646343e-18	6.77742624970208e-16	3.81979892855773e-07	0.395	0.00103	0.324	0.231	0.000763	0.000821	0.000183	0.372	0.836	0.0175	0.0107	0.0748	0.000249	0.000332	0.000497	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	0.47	1.1	0.635	-0.881	-1.82	1.51	1.04	0.409	-0.472	-1.41	1.99	1.52	2.93	2.46	0.941	-1.33	-0.864	-0.228	0.18	0.652	1.59
"CD44"	"P16070"	0.00402933872333091	7.53692235964076e-08	7.28697277911887e-11	7.90322012040939e-11	0.00462473785261031	0.113993789262235	5.92161321086611e-05	4.50628857563112e-06	4.27842972992133e-15	2.55759534022741e-09	4.41879566125476e-16	8.78438246464584e-18	8.15265303097775e-11	2.55235409351241e-13	7.26097719840583e-08	0.454	0.00288	0.000103	0.00351	0.807	0.848	0.0549	0.00487	5.72e-05	0.0606	0.000445	6.55e-06	0.233	0.0111	6.88e-05	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	-0.614	1.44	2.06	-2.05	-0.604	0.318	0.933	-1.12	-3.17	-1.73	3.49	4.11	2.05	2.66	-1.45	-1.11	-1.73	0.329	-0.796	2.38	0.932
"CD53"	"P19397"	5.72169760862045e-05	3.17361806808678e-10	3.05456807082373e-05	0.0074923980892682	0.000350244777735922	2.84955290019013e-10	2.66690956237137e-05	0.959154288506796	0.00847667234709548	0.000400780084727756	1.22907613151703e-12	2.13468640864832e-08	1.57176247960887e-13	1.38182021586121e-09	0.235817211589138	0.11	1.25e-05	0.235	0.828	0.696	0.00342	0.034	0.922	0.868	0.805	0.0323	0.3	0.0458	0.214	0.838	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	2.85	5.84	2.99	-1.72	-2.44	5.87	3.02	0.0306	-1.69	-2.41	7.56	4.71	8.27	5.43	0.719	-5.06	-2.22	0.773	0.803	2.49	3.21
"CD63"	"P08962"	0.437545131426895	1.18305667696503e-14	3.71923472265775e-15	9.35499037199695e-12	1.71497120608172e-07	5.99183597564137e-10	1.16700347156565e-10	2.13377046427695e-06	6.12266869274202e-16	6.2230968772189e-13	1.59195921620648e-20	7.81277266101827e-21	1.48000219872735e-18	6.38384489155698e-19	0.000110056706661912	0.886	4.87e-14	1.76e-11	0.000652	0.22	0.00554	1.73e-08	0.00251	7.84e-06	0.000506	4.85e-09	1.95e-10	4.54e-05	1.75e-07	0.0578	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	-0.218	4.32	4.53	-3.21	-1.96	2.64	2.86	-1.68	-4.89	-3.63	7.53	7.75	6.27	6.49	-1.26	-3.42	-3.64	0.893	-0.784	4.11	2.85
